ID,RRmean,PTdis,STdis,RRTot,SDRR,hbpermin,PQdis,PQslope,QRdis,QRSseg,PQseg,Pseg,NN50,STseg,STslope,Tseg
313,288.2424242,54.0650894,36.07019355,34,12.30429908,73.44,18.06462659,-0.084551092,0,0,0.05,0.049231678,0,0.103546099,0.022941159,0.157269504
314,239.974359,81.5392909,38.98497071,40,126.7734679,86.4,28.76663917,-0.043561385,7.305715955,0.039791667,0.080902778,0.052569444,11,0.1075,0.023577261,0.075416667
315,151.2615385,38.59153409,25.60153593,66,5.123931553,98.21428571,13.10565741,-0.127487916,0,4.76E-05,0.052,0.054714286,1,0.101809524,0.03630612,0.104857143
316,408.5,95.62501201,34.29411811,25,238.0876939,54,25.7109347,-0.013072938,18.05547139,0.095726496,0.093536325,0.06784188,9,0.097222222,0.009154478,0.103792735
317,152.90625,68.68760321,23.16235299,65,23.19059531,97.5,19.8844684,-0.029148579,12.53602622,0.082419753,0.07437037,0.065333333,18,0.094074074,0.022172081,0.088
318,405.5217391,54.00287432,36.01179656,24,12.60734625,51.37760159,18.06063763,-0.082066755,0,0,0.05,0.058912037,3,0.1,0.025572397,0.098842593
319,80.87804878,33.60981813,11.25016839,124,2.855846566,94.47619048,11.2278794,-0.054049584,5.766080766,0.087301587,0.087921627,0.071304563,0,0.087735615,0.067530817,0.09858631
320,129.9473684,65.08065057,17.59186909,77,5.524811825,114.5833333,25.81901039,-0.043064674,11.22460552,0.082962963,0.100740741,0.068888889,8,0.071555556,0.068011629,0.094123457
321,191.372549,39.73174491,24.84062695,52,4.242459444,78,14.42321398,-0.112215137,0.295152779,0.015358025,0.060740741,0.063753086,1,0.100246914,0.036981072,0.088444444
322,231.3571429,95.09526017,24.67630921,43,7.428456959,92.05153617,39.31371413,-0.014573111,16.0099319,0.086434109,0.109237726,0.070542636,0,0.068281654,0.028781361,0.06369509
323,98.1980198,20.66753592,13.68556582,102,12.95767657,77.71428571,7.012985599,-0.171192239,0.089110651,0.019108953,0.057379645,0.051045186,11,0.102987753,0.056659684,0.144267314
324,155.3125,39.09595525,25.04046034,65,31.21641946,96.72619048,13.1850894,-0.081626462,0.47022015,0.018024691,0.061432099,0.057135802,17,0.095160494,0.026841566,0.104296296
325,138.3521127,64.66204167,13.47689522,72,31.34905645,108,26.32850136,-0.018293713,12.72605556,0.088395062,0.099654321,0.071851852,1,0.058962963,0.042182186,0.066962963
326,356.8148148,54.18775718,36.19649593,28,6.976346476,60.17910448,18.05680102,-0.079186539,0,0,0.05,0.068849206,0,0.100496032,0.024915523,0.082242063
327,159.3709677,69.80657769,23.86308273,63,75.86006512,94.5,21.9127633,-0.029372584,12.23757021,0.094222222,0.091259259,0.078716049,4,0.089530864,0.025815656,0.093728395
328,73.62962963,31.35562996,6.981296293,136,6.59712703,103.6190476,13.25753163,-0.027955684,5.693953529,0.08508003,0.100466845,0.054544588,5,0.061451982,0.073534278,0.05892721
329,86.77391304,19.04207155,12.06313248,116,3.666679269,88.38095238,7.069705313,-0.194549579,0.060870717,0.018845017,0.058118666,0.054054054,0,0.094277872,0.068527101,0.139569257
330,401.1666667,55.16906974,36.01677878,25,33.34874644,53.57142857,19.23444086,-0.084067799,0,0.009081197,0.066613248,0.061057692,6,0.100961538,0.030485428,0.092467949
331,117.0470588,30.60005696,6.620750476,86,7.816883511,65.78486056,13.09725292,-0.047719758,5.69173285,0.05748522,0.08519848,0.056376689,6,0.081081081,0.14455303,0.097128378
332,101.755102,26.66705331,11.03591588,99,15.83528817,75.42857143,9.84169395,-0.105273385,2.950186163,0.044399208,0.071852993,0.056503081,7,0.087422975,0.111114199,0.108384683
333,117.0588235,19.00767295,12.03042137,86,7.832590949,65.78486056,6.988142883,-0.203310285,0.152962337,0.008393159,0.056904561,0.048986486,7,0.10583826,0.070877919,0.091691301
334,155.3492063,38.01991301,25.0124988,64,3.729584556,96,13.08512975,-0.102990875,0,0.011111111,0.057283951,0.06982716,0,0.098222222,0.031509062,0.148888889
335,434.0909091,107.9090929,36.59782246,23,10.56541997,49.43283582,36.55007879,-0.015879375,17.41661923,0.096618357,0.101449275,0.089613527,3,0.101570048,0.019402996,0.11884058
336,116.7058824,19.54593867,12.56518396,86,16.68519846,65.52380952,7.010278077,-0.173611279,0.094122554,0.024009146,0.064738948,0.049018674,12,0.092987805,0.06170829,0.09494093
337,200.4285714,40.3723855,26.98185928,50,2.166535841,74.4047619,13.50074007,-0.130159048,0.020408163,4.94E-05,0.052987654,0.063555556,0,0.104839506,0.040995817,0.126962963
338,366.1923077,79.11792806,32.09563279,27,87.0605533,58.02985075,30.34505001,-0.049258885,9.047118276,0.049074074,0.084773663,0.065123457,6,0.088477366,0.033683314,0.082510288
339,195.74,54.003436,36.01047587,51,7.941813395,109.6119403,18.06053049,-0.081935577,0,0,0.05,0.057788671,1,0.1,0.024070231,0.178213508
340,368.6923077,54.00280682,36.01218434,27,5.005913663,58.32,18.06133553,-0.082439487,0,0.020459402,0.063995726,0.059775641,0,0.097222222,0.025962255,0.093162393
341,303.25,54.31484281,36.32215406,33,5.984354602,71.28,18.04989834,-0.074103335,0,0.014316239,0.058760684,0.051762821,1,0.099946581,0.022945993,0.083226496
342,152.5076923,38.00363941,25.01272404,66,0.913540482,98.21428571,13.06719023,-0.101489878,0,0,0.052098765,0.059901235,0,0.1,0.031805795,0.14237037
343,116.6,22.79551895,12.33939525,86,8.318936584,65.78486056,8.525316805,-0.195526505,1.197883267,0.039014863,0.074504573,0.053782393,21,0.088033537,0.088925081,0.082745808
344,354.1481481,86.85324129,30.94236277,28,102.3341309,60.17910448,33.17394028,-0.038019062,12.1570658,0.065277778,0.092857143,0.062103175,9,0.085515873,0.032175975,0.088988095
345,756.8181818,61.54648751,36.00947258,12,930.4415196,25.92,25.57557916,-0.047684898,0,0,0.058333333,0.057565012,5,0.103427896,0.021371318,0.087647754
346,222.7954545,48.63781108,25.67002364,45,30.01180037,66.96428571,22.34417622,-0.048226697,0.364697051,0.001481481,0.072740741,0.072,2,0.101580247,0.028617928,0.148049383
347,97.88235294,20.6919602,13.71689919,103,8.974139445,78.32079208,7.09025788,-0.200755013,0.049024945,0.018739443,0.05822424,0.052892736,12,0.103515625,0.066880322,0.100190034
348,292.2121212,108.9697079,37.88168492,34,8.562630493,73.44,39.24635708,-0.014079325,15.83089655,0.088722222,0.102888889,0.077944444,0,0.102444444,0.012273556,0.117
349,151.953125,43.81461417,30.16820252,65,2.758111262,97.5,13.0175509,-0.09968626,0.348505707,0.023,0.063190476,0.061285714,0,0.107857143,0.027943303,0.172
350,87.48245614,33.33352016,9.012961558,115,8.217687872,87.61904762,12.97195788,-0.04936182,5.854434803,0.08830819,0.09768319,0.074137931,1,0.066648707,0.074120848,0.068211207
351,110.2888889,19.52731475,12.55079754,91,12.78214418,69.60956175,7.062655958,-0.183919308,0.055559446,0.017403017,0.061314655,0.053717672,14,0.095096983,0.067105096,0.088685345
352,163.95,72.83339817,13.99352977,61,5.563047726,90.77380952,35.37062491,-0.014340449,11.93390848,0.073135802,0.120691358,0.064098765,2,0.066518519,0.062719684,0.100790123
353,143.4057971,38.00389084,25.02505977,70,2.038177934,104.1666667,13.09160247,-0.127996259,0.014492754,0.00237037,0.053135802,0.06582716,0,0.099604938,0.044741248,0.092839506
354,113.9885057,30.58628938,6.657225136,88,5.720489998,67.04761905,13.10718612,-0.048227008,5.677845909,0.086637931,0.096336207,0.066810345,4,0.056088362,0.147549796,0.065894397
355,278.6285714,81.91449863,37.63304238,36,142.5721042,77.76,26.43836486,-0.028104536,9.351913949,0.036938534,0.067434988,0.04858156,14,0.10786052,0.015490085,0.114598109
356,99.72,30.74005141,6.634301195,101,8.497152464,76.95238095,12.83734279,-0.051986879,5.861421997,0.088045635,0.099640377,0.066158234,4,0.059275794,0.10323048,0.05921379
357,157.3064516,38.08402882,25.09682444,63,2.848818146,94.5,13.07593981,-0.108020437,0,0.016888889,0.061777778,0.052938272,3,0.094814815,0.035845882,0.108888889
358,144.7794118,38.00374421,25.02437124,69,2.721621425,103.5,13.10270274,-0.12583226,0,0,0.052345679,0.065135802,0,0.1,0.044119448,0.094864198
359,374.72,105.7200025,38.0467752,26,21.72835935,56.16,35.88521296,-0.016972382,16.10106784,0.080803571,0.09578373,0.065674603,6,0.092509921,0.018814975,0.104166667
360,190.8235294,112.8823609,36.45344732,52,17.89698834,111.4285714,44.21680643,-0.006868088,16.50511374,0.089476496,0.123023504,0.076923077,4,0.10133547,0.011087834,0.130074786
361,98.08910891,34.27723094,10.98214747,102,8.240324671,78.02390438,11.81471227,-0.046546055,5.935947363,0.075878268,0.087928922,0.062704248,5,0.084252451,0.067088617,0.098651961
362,87.21238938,19.07779132,12.09928349,114,4.340489201,87.552,7.084431791,-0.193052346,0.044248296,0.02224657,0.060499238,0.048923399,0,0.095131479,0.068727897,0.126143293
363,263.6388889,74.47333261,33.84520881,37,79.1177578,79.92,30.80382114,-0.040217846,4.626940567,0.029654655,0.085735736,0.07042042,16,0.093618619,0.025658725,0.092417417
364,294.1515152,107.7575867,38.03332854,34,9.205140896,73.07462687,37.8829014,-0.014439142,15.92148177,0.087660256,0.099786325,0.069017094,1,0.10267094,0.012298557,0.109508547
365,227.8095238,47.00192199,25.01470674,43,1.483851091,64.5,22.03753107,-0.0584682,0,0.002320988,0.072345679,0.077679012,0,0.099604938,0.034258634,0.136148148
366,134.4594595,67.44596769,22.69596536,75,17.12212824,111.6071429,18.63689049,-0.041204862,12.68672428,0.099160494,0.073777778,0.068888889,21,0.090962963,0.02422121,0.078024691
367,300.0625,95.53126093,37.38167972,33,21.70244442,71.28,26.25796303,-0.026578946,16.44009946,0.089690171,0.089529915,0.048076923,1,0.101442308,0.018876855,0.115010684
368,384.952381,73.47740534,39.29449771,22,185.198086,47.28358209,24.22421516,-0.054314286,4.913495713,0.061485043,0.083760684,0.065651709,10,0.103952991,0.022397595,0.092254274
369,124.6962025,38.30627242,25.3132347,80,1.236106898,119.5219124,13.04858058,-0.085472864,0,0,0.052,0.064592593,0,0.101185185,0.027009933,0.174716049
370,403.3333333,104.4166775,34.63081633,25,48.16955009,53.73134328,34.54772581,-0.018551929,17.71956991,0.097888889,0.095777778,0.082222222,3,0.096222222,0.018319029,0.086333333
371,79.06349206,21.73733331,13.38195111,127,3.138966648,97.14741036,7.562211101,-0.198758584,0.56293426,0.024914253,0.063166921,0.046589177,9,0.101753049,0.071615131,0.100847942
372,438.2727273,118.4545477,37.8714186,23,31.03250762,49.43283582,48.4121357,-0.011217759,16.23861331,0.089371981,0.134178744,0.082004831,6,0.105193237,0.02024535,0.114371981
373,182.7962963,38.6533159,24.92799205,55,16.84612235,82.17131474,13.34216899,-0.124318218,0.260361746,0.011703704,0.058222222,0.063407407,1,0.097283951,0.040650394,0.079160494
374,106.6021505,20.61741243,13.63862034,94,7.338424115,71.90438247,7.081991087,-0.180989833,0.032258555,0.030583079,0.06878811,0.056354802,6,0.093464177,0.061256565,0.10851753
375,83.98305085,27.33970028,8.426781353,119,28.4515595,90.66666667,10.00212117,-0.056184386,4.594373939,0.072265625,0.080983232,0.058022104,21,0.069740854,0.071198258,0.070169588
376,110.3666667,34.75556016,11.38128419,91,9.264568108,69.60956175,11.92564148,-0.049390528,5.937040002,0.083031631,0.092844893,0.062976372,23,0.08679497,0.071441248,0.093511814
377,152.7846154,38.03482297,25.04537128,66,0.919737549,98.21428571,13.06090851,-0.108058876,0.015384615,9.52E-05,0.051952381,0.060095238,0,0.100095238,0.03401206,0.108428571
378,221.6818182,47.36442905,25.18801265,45,27.18938022,67.2310757,21.60729659,-0.038729159,0.273259206,0.001285714,0.07047619,0.072952381,2,0.100952381,0.022037214,0.138095238
379,241.0487805,105.3414829,37.1754352,42,4.230846191,90.26865672,34.86170172,-0.021470768,16.72395187,0.092526455,0.096825397,0.077645503,0,0.103108466,0.015887807,0.085912698
380,371.5,106.1923125,37.81433676,27,44.36843126,58.02985075,36.4281401,-0.016665801,16.05969722,0.088786008,0.101028807,0.074074074,6,0.105041152,0.018716159,0.124897119
381,120.0731707,30.59757299,6.443332583,83,6.140192433,63.744,12.92029867,-0.052626026,5.888815759,0.081793064,0.101276677,0.061499619,9,0.064119665,0.113422412,0.08117378
382,227.7209302,55.60727697,35.94676306,44,9.304476496,94.56716418,18.86230395,-0.087724592,0.419079662,0.00239899,0.052146465,0.059911616,1,0.099810606,0.030184529,0.092487374
383,365.8518519,56.52039608,36.01380676,28,43.43722904,60.17910448,19.20328014,-0.075203877,0.704587455,0.003670635,0.053174603,0.064781746,4,0.1,0.027441944,0.080059524
384,200.6458333,59.41917612,18.06138072,49,7.315763754,73.5,21.70021441,-0.049780074,10.04070439,0.067358025,0.081728395,0.072345679,9,0.08217284,0.068476496,0.099604938
385,326.7666667,54.26801733,36.00684624,31,85.22311241,66.96,18.29813781,-0.056379436,0,0,0.050896057,0.058512545,7,0.1,0.018385255,0.083870968
386,101.8041237,30.66001686,7.150912725,98,6.541917458,75.264,12.12342184,-0.057968494,6.026293712,0.085365854,0.093511814,0.064691311,1,0.065072409,0.08977769,0.080030488
387,138.6901408,38.00422662,25.0190484,72,15.41682961,107.1428571,13.07723605,-0.118544679,0.014084507,0.011238095,0.057857143,0.06852381,1,0.096285714,0.038969333,0.079904762
388,106.8494624,20.41288662,13.43347027,94,13.12548718,71.61904762,7.096979585,-0.175172168,0.010752689,0.018528294,0.058435389,0.057960304,8,0.10230152,0.060601648,0.129961993
389,130.0869565,25.78434417,12.0201064,70,119.4551325,53.22772277,8.96582635,-0.106429394,2.495190495,0.030630716,0.064453125,0.053639482,27,0.102324695,0.055875905,0.093321265
390,225.0465116,60.2814471,40.93807283,44,11.71751519,95.04,18.6985908,-0.071484041,0.32622945,0.00177305,0.051654846,0.050413712,3,0.11465721,0.01974772,0.087706856
391,144.6911765,38.00382582,25.02423585,69,3.092958573,103.5,13.10303486,-0.126035359,0,0,0.052095238,0.064666667,0,0.1,0.043998984,0.095666667
392,101.0408163,21.0032561,13.75723931,99,6.326036847,75.72908367,7.326767276,-0.160485862,0.03061235,0.034870427,0.062547637,0.04654154,2,0.102038872,0.057042777,0.123904345
393,149.1666667,45.03134226,28.6269571,67,13.57312779,99.70238095,13.31912827,-0.068472701,1.554807413,0.018888889,0.055166667,0.062777778,4,0.112611111,0.019423532,0.144
394,411.5909091,57.41058464,37.827348,23,212.6800113,49.68,19.62935166,-0.061943766,0,0.015130024,0.058687943,0.058392435,10,0.106737589,0.021917638,0.111170213
395,81.03278689,21.22441138,13.55370658,123,3.65283278,94.464,6.987448123,-0.156232507,0.478807391,0.015677787,0.05933277,0.049092061,4,0.100401182,0.056015175,0.094752956
396,106.3225806,30.51617754,6.603804889,94,7.446094871,71.61904762,13.03678651,-0.04841432,5.674496413,0.085884713,0.099239865,0.064453125,3,0.059807855,0.142907449,0.061127534
397,74.78947368,31.51890433,12.31681393,134,2.613017245,102.501992,7.435446588,-0.089429067,6.135510056,0.090793919,0.061127534,0.061655405,0,0.095650338,0.037775965,0.120301943
398,152.421875,38.25431494,25.26492794,65,0.996943571,97.5,13.06406296,-0.110689543,0.015625,4.94E-05,0.052493827,0.06,0,0.100790123,0.034344825,0.122518519
399,200.0612245,101.6532771,35.47687765,50,28.32350157,107.1428571,32.15391192,-0.024919634,17.2139362,0.094497863,0.091132479,0.07542735,5,0.098504274,0.02001389,0.089316239
400,130.4533333,72.32012601,15.74133768,76,2.614285541,114,29.58029319,-0.020655944,13.82577163,0.104888889,0.116246914,0.073975309,2,0.063851852,0.066491033,0.103950617
401,138.7183099,38.00408373,25.01789711,72,1.7855689,107.5697211,13.08657269,-0.115412573,0,0.01037037,0.057580247,0.070222222,0,0.097530864,0.037777447,0.082320988
402,81.56557377,31.91017794,6.893718305,123,3.473524465,93.71428571,13.17853658,-0.047012981,6.103541292,0.091005068,0.101034628,0.066459037,2,0.058013091,0.071490105,0.03869299
403,325.2413793,106.9310917,36.10978443,30,89.46687122,64.47761194,35.11263489,-0.022951542,18.12422222,0.1,0.096944444,0.064537037,8,0.1,0.0182815,0.09287037
404,312.8387097,106.9032359,35.42450992,32,11.41616504,68.50346878,38.9416662,-0.017806025,16.35855467,0.090364583,0.108159722,0.0828125,2,0.0984375,0.017021739,0.08828125
405,105.8404255,23.50125062,13.51174302,95,64.80565105,72.23762376,8.401876113,-0.097211439,0.811328696,0.040962838,0.064980997,0.052998311,20,0.100031672,0.04108297,0.109269426
406,456.3333333,96.76193482,26.25494685,22,136.080975,47.14285714,37.90911616,-0.015061013,16.04883745,0.089903846,0.11116453,0.070192308,3,0.080288462,0.036610647,0.104700855
407,159.3934426,38.9397206,25.39041668,62,3.451199309,92.62948207,13.24519608,-0.110888757,0.197095188,0.020839506,0.064098765,0.054419753,1,0.095555556,0.032456682,0.092345679
408,122.5625,68.13752908,19.60702691,81,1.292707914,121.5,25.28083465,-0.021299165,11.74287949,0.09308642,0.10108642,0.070716049,0,0.078469136,0.027038779,0.080790123
409,71.48920863,20.35041761,13.37153856,140,1.832429321,107.0916335,6.983052254,-0.18705789,0.136724794,0.014338796,0.059641768,0.043492759,0,0.10275343,0.062716586,0.107278963
410,223.4772727,38.68493893,25.02170235,45,4.779162328,66.96428571,13.74492212,-0.111443104,0.022727274,0.043111111,0.075555556,0.07091358,0,0.089876543,0.041344178,0.088493827
411,231.6904762,102.1904998,37.02874458,43,4.682734728,92.88,31.46095828,-0.023351759,16.99270481,0.092333333,0.088222222,0.079055556,0,0.100777778,0.016312128,0.0975
412,149.0909091,38.53727813,25.54773471,67,2.678349066,99.70238095,13.10757297,-0.128814838,0,0.002320988,0.053185185,0.054666667,0,0.101382716,0.036952681,0.09817284
413,139.8169014,64.70429196,13.75925457,72,48.50273983,107.5697211,25.96248965,-0.018795752,12.85337402,0.096987654,0.102864198,0.070024691,2,0.057728395,0.043017035,0.082469136
414,201.4583333,51.27219234,25.13617081,49,51.96311125,73.5,23.29899038,-0.04977146,1.464925284,0.006814815,0.077135802,0.072098765,8,0.100790123,0.029033379,0.12982716
415,221.2272727,38.1166571,25.01205541,45,12.83968216,67.2310757,13.17354738,-0.09556663,0,0.027696203,0.067544304,0.054177215,2,0.088,0.030985517,0.147949367
416,149.3636364,73.31821826,14.43151331,67,14.15459703,99.70238095,35.83799299,-0.016128996,11.82754439,0.086320988,0.132148148,0.069777778,4,0.06291358,0.056396176,0.097234568
417,307.6129032,90.80647919,19.18411968,32,9.352168696,68.7761194,31.0993895,-0.012932803,23.48116764,0.112760417,0.086111111,0.046006944,4,0.053298611,0.048715093,0.089322917
418,322.6,109.266869,32.11441753,31,76.19168809,66.42857143,36.50468628,-0.01598608,20.07662949,0.103525641,0.109668803,0.079059829,4,0.095032051,0.029765539,0.108173077
419,214.173913,104.5218551,33.94048318,47,77.39264777,100.6144698,36.0498717,-0.019005639,17.47718057,0.096099291,0.100059102,0.066903073,20,0.094148936,0.018291722,0.105319149
420,215.4666667,64.71117171,24.38375851,46,54.26011426,69,16.06374802,-0.049642634,12.19147447,0.066320988,0.064098765,0.047358025,2,0.096790123,0.022038965,0.118222222
421,204.7083333,96.12564423,33.82355144,49,45.50639073,105,31.87196048,-0.030596436,15.43609604,0.085166667,0.089,0.075944444,14,0.093055556,0.02472404,0.090055556
422,108.1413043,38.26094027,12.62233898,93,12.7087624,70.85714286,14.01883467,-0.051859026,6.029384756,0.089967758,0.106460813,0.070560516,7,0.094184028,0.046508556,0.088355655
423,115.3488372,19.00796818,12.03143889,87,8.539603283,66.5498008,7.085365984,-0.204009527,0.058147692,0.032059832,0.064405488,0.049876143,4,0.091939787,0.072244081,0.081459604
424,105.5744681,30.34047494,6.617045648,95,10.13156996,72.38095238,12.85580048,-0.048942812,5.676431947,0.081078506,0.096227134,0.060451601,4,0.061499619,0.140142577,0.053877668
425,141.7536232,68.62320632,22.75868818,70,22.97156768,105,19.69054495,-0.031865876,12.60729514,0.096592593,0.078024691,0.062271605,22,0.090617284,0.020677165,0.081925926
426,142.4057971,38.00367427,25.02326298,70,3.218239867,105,13.08455825,-0.123577337,0.014492754,4.94E-05,0.051950617,0.06508642,0,0.1,0.043089555,0.104197531
427,105.4787234,30.57451041,6.494404413,95,8.929664552,72.66932271,12.88947894,-0.051618566,5.888067766,0.082567402,0.095179739,0.065053105,12,0.061631944,0.107243488,0.06127451
428,227.7857143,64.73812363,24.31686687,43,1.319013237,64.5,15.00276828,-0.059624566,12.87271927,0.084148148,0.069777778,0.041234568,0,0.089777778,0.024576182,0.095061728
429,361.3076923,106.3461606,34.96826873,27,7.538461538,58.32,34.46974643,-0.021810401,18.60119344,0.067277778,0.092277778,0.077055556,0,0.099055556,0.019618872,0.093666667
430,368.7307692,106.3076973,34.81435175,27,4.926831501,58.32,34.43090312,-0.02130217,18.56057088,0.095611111,0.096611111,0.084944444,0,0.0945,0.019545772,0.096777778
431,255.9736842,103.4211712,34.66353638,39,112.7648897,83.82089552,34.50647948,-0.018931779,17.4074634,0.092735043,0.09465812,0.066381766,13,0.096367521,0.01775872,0.10491453
432,194.8039216,52.96618445,20.25529768,52,10.39045491,77.38095238,19.12260133,-0.07673605,6.854541439,0.069904762,0.084142857,0.064952381,15,0.076428571,0.063772053,0.065380952
433,235.1190476,38.78894317,25.02094316,43,34.48201904,64.5,13.86964922,-0.109675883,0,0.016888889,0.06345679,0.066271605,1,0.09837037,0.040630828,0.112395062
434,72.1294964,35.66236594,10.62894719,140,4.945508146,106.4554455,13.16750721,-0.049855413,6.129892712,0.087890625,0.100137247,0.071843328,1,0.084459459,0.046778963,0.090741132
435,219.9318182,96.97837379,31.2147372,45,128.4709726,97.2,36.78766472,-0.026325258,15.20426211,0.070405983,0.094711538,0.05491453,23,0.088141026,0.024175645,0.076923077
436,295.969697,57.2747879,36.40464738,34,88.22783346,73.44,18.62397912,-0.071760801,1.093785241,0.004491726,0.051536643,0.050295508,6,0.104196217,0.023727145,0.148640662
437,89.58558559,30.64872122,6.571624531,112,8.796465781,86.016,13.06389762,-0.038601429,5.723690473,0.077219893,0.094893293,0.061213796,4,0.062976372,0.122949453,0.081935976
438,223.8636364,38.0034436,25.02843891,45,5.114999818,66.96428571,13.0885963,-0.131197159,0.022727281,0.015160494,0.060938272,0.056345679,0,0.095160494,0.047690711,0.097679012
439,80.95121951,30.01635091,6.94114118,124,4.936760497,94.47619048,12.03159648,-0.050502429,5.712083418,0.073835784,0.087111928,0.06224469,0,0.062142565,0.107759632,0.056015114
440,343.2857143,76.32221951,48.82598705,29,187.0016916,62.64,17.74561043,-0.058922953,4.622720312,0.038343254,0.071775794,0.038095238,9,0.112698413,0.013787308,0.136656746
441,303.46875,106.5312633,35.47368225,33,11.22492866,70.64420218,38.69375357,-0.017968578,16.28615362,0.08989899,0.107491582,0.084427609,1,0.098569024,0.016643619,0.086700337
442,116.6117647,38.94118903,13.22969365,86,7.796068568,65.52380952,14.17600333,-0.039909029,5.946380865,0.074742759,0.09798971,0.067549543,12,0.099514101,0.052065304,0.100895579
443,131.7733333,64.10672044,12.98689002,76,1.381528944,113.0952381,26.39429299,-0.023975075,12.73137509,0.089571429,0.10047619,0.071619048,0,0.05647619,0.064417816,0.101761905
444,238.8536585,55.1974968,37.20533469,42,3.712608547,90.72,18.05305287,-0.076365205,0,0.005662393,0.063621795,0.057104701,0,0.103685897,0.023301295,0.098985043
445,289.0606061,61.09282272,36.37204618,34,53.42677764,73.07462687,18.1355226,-0.068785508,3.188358959,0.017892157,0.050408497,0.053594771,9,0.10245098,0.020667159,0.167810458
446,147.9242424,38.0038819,25.02468799,67,1.726009639,100.5,13.10483647,-0.127203222,0,4.76E-05,0.052190476,0.064761905,0,0.1,0.044427538,0.098238095
447,231.6904762,109.4285881,37.26726184,43,4.595484819,92.41791045,40.4578411,-0.016309146,15.85917022,0.080555556,0.107092199,0.061643026,0,0.105260047,0.016856217,0.102009456
448,330.9310345,54.10493811,36.00648984,30,54.55457946,64.28571429,18.13554379,-0.058376775,0,0.020459402,0.064155983,0.054487179,4,0.097168803,0.018411218,0.091613248
449,98.34653465,22.80596711,12.68285657,102,12.3628601,77.71428571,8.396691913,-0.151150414,0.965272387,0.02845228,0.064822635,0.050200591,12,0.09765625,0.070628184,0.104096284
450,156.968254,71.65080634,24.62934753,64,27.01496837,95.23809524,22.09147933,-0.033108959,12.67346398,0.096952381,0.090857143,0.07752381,2,0.090952381,0.028898265,0.095095238
451,330.9655172,108.8276531,36.76424801,30,52.20812644,64.28571429,38.07696562,-0.020591389,17.05794878,0.091166667,0.101888889,0.070333333,4,0.0975,0.017291284,0.093888889
452,362.7037037,106.4444497,35.04357019,28,9.470479728,60.17910448,34.52625949,-0.0211677,18.4308435,0.102480159,0.09593254,0.089980159,0,0.097321429,0.019299757,0.092063492
453,94.61538462,19.36932242,12.37804402,105,6.35081414,80.64,7.090364238,-0.160057199,0,0.022056021,0.060737424,0.049876143,7,0.097370427,0.059766844,0.119283537
454,187,85.63499191,35.44837027,53,97.17965124,113.4588702,40.71791563,-0.016865577,4.854846825,0.044444444,0.110143098,0.058922559,24,0.097011785,0.017818914,0.092003367
455,347.25,54.00257482,36.01060994,29,25.20009212,62.64,18.05445544,-0.077554194,0,0,0.05,0.060536398,6,0.1,0.024202529,0.077873563
456,105.4787234,30.57451041,6.494404413,95,8.929664552,72.66932271,12.88947894,-0.051618566,5.888067766,0.074346405,0.094158497,0.063265931,12,0.062346814,0.107243488,0.057904412
457,295.6060606,54.00468798,36.01016501,34,13.15856535,73.44,18.06802771,-0.086839378,0,0.012019231,0.058547009,0.05,1,0.096688034,0.023686975,0.147702991
458,248.5897436,108.3077348,36.08238823,40,6.867679594,86.4,36.93215448,-0.02217297,17.63356252,0.095833333,0.100166667,0.080777778,0,0.098666667,0.017403612,0.098
459,291.7941176,108.6470704,37.73834296,35,17.13232138,74.92566898,39.1511507,-0.014363632,15.72140062,0.088253968,0.108888889,0.076507937,2,0.104761905,0.012606421,0.13047619
460,91.87037037,24.07915901,10.55686407,109,13.41025906,83.37848606,9.324854372,-0.142720001,2.230088521,0.046636814,0.076981707,0.05078125,19,0.080649771,0.110095337,0.080030488
461,121.597561,28.48786851,10.53280129,83,13.11009642,63.11287129,6.716299593,-0.099917261,5.916986461,0.089161706,0.069134425,0.063802083,1,0.089099702,0.066567974,0.096106151
462,117.6904762,30.58334377,6.432473442,85,6.732961194,64.76190476,12.87404853,-0.051292428,5.909649984,0.068597561,0.092082698,0.061404345,9,0.076028963,0.111747767,0.091701601
463,233.452381,64.45241291,24.29259529,43,35.84304567,63.98809524,14.74049624,-0.059696447,12.8438518,0.067555556,0.063358025,0.046765432,1,0.094024691,0.023793963,0.119604938
464,119.0963855,65.108489,16.87854044,84,0.785630862,125.498008,24.97180958,-0.025127082,11.90315716,0.093095238,0.099904762,0.067761905,0,0.067333333,0.036858225,0.07847619
465,275.7714286,54.00250735,36.01153497,36,4.611078054,77.76,18.05682883,-0.079294524,0,0,0.05,0.058564815,0,0.1,0.025238259,0.082407407
466,351.1785714,69.42914779,45.1119502,29,34.71316503,62.14285714,20.0189486,-0.044245626,2.219140635,0.012126068,0.066613248,0.040224359,3,0.116132479,0.01435273,0.129754274
467,82.55,20.30975804,12.86595725,121,9.938854729,92.928,7.264872287,-0.093503613,0.101941334,0.011982686,0.061444257,0.054423564,4,0.096072635,0.034000942,0.137880068
468,303.5,107.3750042,35.8182145,33,11.2832841,70.64420218,40.06657497,-0.014273659,16.05822648,0.103745791,0.104250842,0.062878788,1,0.095328283,0.017805865,0.083922559
469,258.9210526,106.3421487,33.16213346,39,24.40813236,83.57142857,36.74214237,-0.016985768,17.64228192,0.096388889,0.099666667,0.071166667,1,0.092333333,0.01592172,0.088555556
